codigo,nome,turma,docente,horario,qnt_vagas,local,departamento_id
MUS0835,MUS0835 - INSTRUMENTO PRINCIPAL 4,02,ULIANA DIAS CAMPOS FERLIM ,,60,MULTIPOLO,495
MUS1054,MUS1054 - FUNDAMENTOS DA ARTE MUSICAL,01,JESSICA DE ALMEIDA ,24T45 ,35,"(SG4), Samambaia - Sala AT 17/12",495
MUS1077,MUS1077 - FORMAÇÃO E INSERÇÃO PROFISSIONAL,01,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO ,5T45 ,32,SG2 - 71/5,495
MUS1135,MUS1135 - INSTRUMENTO SUPLEMENTAR CANTO POPULAR 1,01,ULIANA DIAS CAMPOS FERLIM ,6T45 ,32,SG4 - Sala Samambaia,495
MUS1137,MUS1137 - INSTRUMENTO SUPLEMENTAR PERCUSSÃO 1,01,ANTENOR FERREIRA CORREA ,2T45 ,10,sala de percussão,495
MUS1140,MUS1140 - PROJETO DE EXTENSÃO EM MÚSICA 1,01,JESSICA DE ALMEIDA ,6T2 ,10,SG2 sala Samambaia,495
MUS1140,MUS1140 - PROJETO DE EXTENSÃO EM MÚSICA 1,02,ULIANA DIAS CAMPOS FERLIM ,6M3 ,4,"SG 10, Sala A",495
MUS1148,MUS1148 - ARRANJO E CRIAÇÃO PARA O ENSINO E APRENDIZAGEM DA MÚSICA,01,RENAN VENTURA PEREIRA ,7M3 3T4 ,15,sala 44/8,495
MUS1153,MUS1153 - PRÁTICA DE ENSINO E APRENDIZAGEM DA ARTE MUSICAL 1,01,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO ,35M34 ,20,SG4 - Sala Samambaia,495
MUS1154,MUS1154 - PRÁTICA DE ENSINO E APRENDIZAGEM DA ARTE MUSICAL 2,01,FRANCINE KEMMER CERNEV ,35M34 ,15,sala 44/8,495
MUS1195,MUS1195 - PRÁTICAS VOCAIS COLETIVAS,01,ULIANA DIAS CAMPOS FERLIM ,,60,MULTIPOLO,495
ODT0001,ODT0001 - USO RACIONAL DE MEDICAMENTOS EM ODONTOLOGIA,01,ERICA NEGRINI LIA ,2N12 ,30,A definir,427
ODT0003,ODT0003 - TÓPICOS COMPLEMENTARES EM PRÓTESE PARCIAL REMOVÍVEL,01,ALINE URSULA ROCHA FERNANDES ,2T45 ,33,BSA S BT 26/10,427
ODT0004,ODT0004 - INTRODUÇÃO À PRÓTESE PARCIAL REMOVÍVEL,01,ALINE URSULA ROCHA FERNANDES ,2T23 ,33,BSA S BT 26/10,427
ODT0005,ODT0005 - PRÓTESE PARCIAL FIXA,01,LILIANA VICENTE MELO DE LUCAS REZENDE ,2M1234 ,36,BSA S B1 34/10,427
ODT0006,ODT0006 - PRINCÍPIOS DA TÉCNICA CIRÚRGICA,01,SERGIO BRUZADELLI MACEDO ,4M1234 ,33,BSA S BT 11/10,427
ODT0009,ODT0009 - CLÍNICA ODONTOLÓGICA 6,01,PAULO TADEU DE SOUZA FIGUEIREDO ,35M1234 3T2345 ,35,BSA S B2 47/13,427
ODT0010,ODT0010 - TÓPICOS COMPLEMENTARES EM DENTÍSTICA,01,FABIO CARNEIRO MARTINS ,5T45 ,34,BSA S B1 47/10,427
ODT0011,ODT0011 - PRÁTICAS DE SAÚDE BUCAL COLETIVA 2,01,GILBERTO ALFREDO PUCCA JUNIOR ,6M1234 ,18,BSA S B2 41/10,427
ODT0011,ODT0011 - PRÁTICAS DE SAÚDE BUCAL COLETIVA 2,02,CRISTINE MIRON STEFANI ,5T2345 ,19,ICC BT 012/62,427
ODT0013,ODT0013 - CLÍNICA ODONTOLÓGICA 7,01,ALINE URSULA ROCHA FERNANDES ,35M1234 34T2345 ,30,BSA S BT 54/13,427
ODT0015,ODT0015 - CLÍNICA ODONTOLÓGICA 8,01,ANA LIVIA GOMES CORNELIO ,24M1234 2T2345 ,30,BSA S BT 41/10,427
ODT0016,ODT0016 - ESTÁGIO SUPERVISIONADO EM ODONTOLOGIA 1,01,ALINE URSULA ROCHA FERNANDES ,246M1234 5T2345 ,33,A definir,427
ODT0018,ODT0018 - ESTÁGIO SUPERVISIONADO EM ODONTOLOGIA 2,01,AN TIEN LI ,234T2345 ,34,23T4523(ICC AT 170) 4T4523(ICC AT 104),427
ODT0019,ODT0019 - DISFUNÇÃO TEMPOROMANDIBULAR E DOR OROFACIAL,01,RODRIGO ANTONIO DE MEDEIROS ,6M34 ,30,A designar,427
ODT0024,ODT0024 - CLÍNICA ODONTOLÓGICA 1,01,ADRIANO DE ALMEIDA DE LIMA ,6M12 Sexta-feira 08:00 às 09:50,30,BSA S B1 47/13,427
ODT0025,ODT0025 - ANATOMIA DE CABEÇA E PESCOÇO,01,EDUARDO AUGUSTO ROSA ,2M34 ,30,BSA S A2 16/30,427
ODT0026,ODT0026 - INTRODUÇÃO À PESQUISA CIENTÍFICA,01,ADRIANO DE ALMEIDA DE LIMA ,6M34 Sexta-feira 10:00 às 11:50,30,BSA S B2 54/13,427
ODT0028,ODT0028 - DENTÍSTICA,01,FERNANDA CRISTINA PIMENTEL GARCIA ,4T2345 5T23 ,34,ICC AT 164,427
ODT0030,ODT0030 - SAÚDE BUCAL COLETIVA 2,01,GILBERTO ALFREDO PUCCA JUNIOR ,2M1234 ,30,BSA S A1 16/22,427
ODT0032,ODT0032 - EPIDEMIOLOGIA APLICADA,01,ADRIANO DE ALMEIDA DE LIMA ,3M1234 ,30,BSA S A1 16/37,427
ODT0033,ODT0033 - CIRURGIA BUCOMAXILOFACIAL,01,SERGIO BRUZADELLI MACEDO ,5T23 ,30,BSA S B2 47/13,427
ODT0034,ODT0034 - ODONTOPEDIATRIA 1,01,ERICA NEGRINI LIA ,4M34 ,30,BSA S B1 11/10,427
ODT0037,ODT0037 - TRABALHO DE CONCLUSÃO DE CURSO 1,01,GILBERTO ALFREDO PUCCA JUNIOR ,2T23 ,30,BSA S BT 47/10,427
ODT0039,ODT0039 - ODONTOPEDIATRIA 2,01,AN TIEN LI ,3M1234 5T2345 ,30,A definir,427
ODT0050,ODT0050 - SAÚDE BUCAL COLETIVA 3,01,GILBERTO ALFREDO PUCCA JUNIOR ,4T23 Quarta-feira 14:00 às 15:50,30,BSA S B2 54/13,427
ODT0051,ODT0051 - PRÁTICAS DE SAÚDE BUCAL COLETIVA 1,01,EMILIA CARVALHO LEITAO BIATO ,4M1234 ,30,BSA S A1 16/37,427
ODT0052,ODT0052 - DIAGNÓSTICO BUCAL,01,PAULO TADEU DE SOUZA FIGUEIREDO ,2M34 ,32,BSA S B2 26/17,427
ODT0054,ODT0054 - PRÁTICAS DE SAÚDE BUCAL COLETIVA 3,01,FABIO CARNEIRO MARTINS ,3M1234 ,34,ICC AT 082,427
ODT0055,ODT0055 - CLÍNICA ODONTOLÓGICA 2,01,ADRIANO DE ALMEIDA DE LIMA ,4M1234 ,38,A definir,427
ODT0061,ODT0061 - PERIODONTIA,01,MARIA DO CARMO MACHADO GUIMARAES ,3M1234 ,36,BSA S B1 19/10,427
ODT0087,ODT0087 - OCLUSÃO,01,FERNANDA CRISTINA PIMENTEL GARCIA ,4T2345 ,30,BSA S B1 54/13,427
ODT0091,ODT0091 - ODONTOLOGIA FORENSE,01,MALTHUS FONSECA GALVAO ,6T23 Sexta-feira 14:00 às 15:50,30,BSA S B2 26/17,427
ODT0108,ODT0108 - ORTODONTIA 1,01,AN TIEN LI ,6M1234 ,30,BSA S B1 34/10,427
ODT0145,ODT0145 - ORTODONTIA 2,01,AN TIEN LI ,5M1234 ,30,ICC BT 012/62,427
ODT0146,ODT0146 - ODONTOLOGIA PEDIATRICA 3,01,LAIS DAVID AMARAL ,4T2345 ,10,BSAS B2 16/9,427
ODT0149,ODT0149 - IMPLANTODONTIA BUCOMAXILOFACIAL,01,ROBERTO MACHADO CRUZ ,2N1234 Segunda-feira 19:00 às 22:30,30,ICC BT 027,427
ODT0150,ODT0150 - RESPONSABILIDADE CIVIL DO PROFISSIONAL DE SAÚDE,01,MALTHUS FONSECA GALVAO ,6T45 Sexta-feira 16:00 às 17:50,40,BSA S B1 54/13,427
ODT0151,ODT0151 - BIOPATOLOGIA 1,01,ELIETE NEVES DA SILVA GUERRA ,4T2345 ,35,BSA S B1 19/10,427
ODT0152,ODT0152 - CLÍNICA ODONTOLÓGICA 3,01,PAULO TADEU DE SOUZA FIGUEIREDO ,3M1234 5M12 ,38,A definir,427
ODT0154,ODT0154 - CLÍNICA ODONTOLÓGICA 4,01,SERGIO BRUZADELLI MACEDO ,5M1234 ,30,A designar,427
ODT0155,ODT0155 - SAÚDE BUCAL COLETIVA 1,01,GILBERTO ALFREDO PUCCA JUNIOR ,4M1234 ,30,BSA S B1 19/10,427
ODT0156,ODT0156 - BIOPATOLOGIA 2,01,NILCE SANTOS DE MELO ,2T2345 ,33,BSA S B1 19/10,427
ODT0157,ODT0157 - CLÍNICA ODONTOLÓGICA 5,01,FERNANDA CRISTINA PIMENTEL GARCIA ,6M1234 2T2345 ,32,BSA S B2 41/10,427
ODT0158,ODT0158 - ENDODONTIA,01,ANA LIVIA GOMES CORNELIO ,5M1234 ,30,ICC AT 104,427
ODT0159,ODT0159 - PROTESE TOTAL REMOVÍVEL,01,FERNANDA CRISTINA PIMENTEL GARCIA ,5T23 ,30,BSA S B1 47/10,427
ODT0253,ODT0253 - ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECÍFICAS,01,LAIS DAVID AMARAL ,6T2345 ,9,BSAS B2 21/14,427
ODT0259,ODT0259 - VULNERABILIDADE EM SAÚDE E INTERVENÇÃO TERRITORIAL – ODONTOLOGIA NA RUA,01,GILBERTO ALFREDO PUCCA JUNIOR ,3T2345 ,30,ICC AT 082,427
PRO0002,PRO0002 - PROJETO DE PAISAGISMO 2,01,PAULO ROBERTO CARVALHO TAVARES ,2N1234 Segunda-feira 19:00 às 22:30,44,Ateliê Mezanino Sul,360
PRO0004,PRO0004 - CIÊNCIAS DO COMPORTAMENTO APLICADAS À ARQUITETURA,01,FREDERICO FLOSCULO PINHEIRO BARRETO ,2N1234 ,24,Mezanino - Sala 02,360
PRO0007,PRO0007 - ESTAGIOS SUPERVISIONADOS DE PROJETOS,01,DANIELA DINIZ RODRIGUES ,7M34 ,44,Térreo - Sala 04,360
PRO0007,PRO0007 - ESTAGIOS SUPERVISIONADOS DE PROJETOS,02,DANIELA DINIZ RODRIGUES ,7M12 ,44,Térreo - Sala 04,360
PRO0008,PRO0008 - PROJETO DE ARQUITETURA - PROBLEMAS ESPECIAIS,02,FREDERICO FLOSCULO PINHEIRO BARRETO ,3N1234 6N12 ,24,Subsolo - Laboratório de Modelo Reduzido,360
PRO0009,PRO0009 - PRATICA PROFISSIONAL,01,FREDERICO FLOSCULO PINHEIRO BARRETO ,2T45 ,30,MEZANINO SALA 02,360
PRO0011,PRO0011 - PROJETO ARQUITETONICO 1,01,ELANE RIBEIRO PEIXOTO ,24M1234 Segunda-feira 08:00 às 11:50Quarta-feira 08:00 às 11:50,44,Térreo - Ateliê 1,360
PRO0011,PRO0011 - PROJETO ARQUITETONICO 1,02,CARLA FREITAS PACHECO PEREIRA ,24N1234 Segunda-feira 19:00 às 22:30Quarta-feira 19:00 às 22:30,36,Térreo - Ateliê 1,360
PRO0013,PRO0013 - PROJETO DE ARQUITETURA - LINGUAGEM E EXPRESSÃO,01,NEANDER FURTADO SILVA ,24M1234 ,24,Subsolo -Informática 1,360
PRO0013,PRO0013 - PROJETO DE ARQUITETURA - LINGUAGEM E EXPRESSÃO,02,ELIEL AMERICO SANTANA DA SILVA ,24M1234 ,24,Térreo - Ateliê 2 /Térreo - Sala 03,360
PRO0013,PRO0013 - PROJETO DE ARQUITETURA - LINGUAGEM E EXPRESSÃO,04,CAMILA FERREIRA GUIMARAES ,24N1234 ,36,Ateliê Mezanino Norte / Subsolo - Informática 1,360
PRO0015,PRO0015 - PROJETO DE ARQUITETURA - HABITAÇÃO,01,PAULA LELIS RABELO ALBALA ,24N1234 ,36,Térreo - Ateliê 2 / SUBSOLO - AUDITÓRIO DO LACAM,360
PRO0015,PRO0015 - PROJETO DE ARQUITETURA - HABITAÇÃO,02,LUCIANA SABOIA FONSECA CRUZ ,24M1234 ,44,Térreo - Ateliê 3 / Térreo Sala 04,360
PRO0016,PRO0016 - PROJETO DE ARQUITETURA DE GRANDES VAOS,01,GUSTAVO DE LUNA SALES ,46N1234 ,24,Ateliê Mezanino Sul,360
PRO0016,PRO0016 - PROJETO DE ARQUITETURA DE GRANDES VAOS,02,JULIANA ANDRADE BORGES DE SOUSA ,24T2345 ,24,Ateliê Mezanino Norte,360
PRO0016,PRO0016 - PROJETO DE ARQUITETURA DE GRANDES VAOS,03,IVAN MANOEL REZENDE DO VALLE ,24M1234 ,44,Térreo - Ateliê 5 / Térreo - Sala 01,360
PRO0017,PRO0017 - PROJETO ARQUITETONICO DE EDIFICACOES EM ALTURA,01,LUDMILA SANTOS DE ANDRADE ,35N1234 ,24,Térreo - Ateliê 5 / Térreo - Sala 03,360
PRO0017,PRO0017 - PROJETO ARQUITETONICO DE EDIFICACOES EM ALTURA,02,CYNTHIA NOJIMOTO ,24M1234 ,44,Ateliê Mezanino Sul,360
PRO0017,PRO0017 - PROJETO ARQUITETONICO DE EDIFICACOES EM ALTURA,03,BRUNO PEDRO ALVES DE CAMPOS ,35N1234 ,24,Térreo - Ateliê 4 / Mezanino Sala 01,360
PRO0018,PRO0018 - PROJETO DE ARQUITETURA DE FUNÇÕES COMPLEXAS,01,FREDERICO FLOSCULO PINHEIRO BARRETO ,24M1234 ,24,Subsolo - Antiga Sala de Maquete,360
PRO0018,PRO0018 - PROJETO DE ARQUITETURA DE FUNÇÕES COMPLEXAS,02,RAQUEL NAVES BLUMENSCHEIN ,24M1234 ,24,Ateliê Mezanino Norte,360
PRO0018,PRO0018 - PROJETO DE ARQUITETURA DE FUNÇÕES COMPLEXAS,03,DANIELA DINIZ RODRIGUES ,35N1234 ,36,Térreo - Ateliê 3,360
PRO0020,PRO0020 - PROJETO DE URBANISMO 1,01,LEANDRO DE SOUSA CRUZ ,24N1234 ,36,Térreo - Ateliê 5 e Subsolo-Antiga Sala de Maquete,360
PRO0020,PRO0020 - PROJETO DE URBANISMO 1,02,VANIA RAQUEL TELES LOUREIRO ,35T2345 ,44,Térreo - Ateliê 2 / Térreo - Sala 04,360
PRO0021,PRO0021 - PROJETO DE URBANISMO 2,01,MARCOS THADEU QUEIROZ MAGALHAES ,35N1234 ,36,Ateliê Mezanino Sul / Mezanino Sala 02,360
PRO0021,PRO0021 - PROJETO DE URBANISMO 2,02,RICARDO TREVISAN ,24T2345 ,44,Ateliê Mezanino Sul,360
PRO0022,PRO0022 - PROJETO PAISAGÍSTICO 1,01,LUIZ PEDRO DE MELO CESAR ,35M1234 ,20,Térreo - Ateliê 1,360
PRO0022,PRO0022 - PROJETO PAISAGÍSTICO 1,02,LUIZ PEDRO DE MELO CESAR ,35M1234 ,24,Térreo - Ateliê 1,360
PRO0023,PRO0023 - DESENHO ARQUITETONICO,01,LEANDRO DE SOUSA CRUZ ,5M1234 ,45,Subsolo-Desenho e Plástica / Subsolo-Informática 1,360
PRO0023,PRO0023 - DESENHO ARQUITETONICO,02,PAOLA CALIARI FERRARI MARTINS ,2T2345 ,1,Subsolo-Desenho e Plástica / Subsolo-Informática 1,360
PRO0023,PRO0023 - DESENHO ARQUITETONICO,03,CAMILA GOMES SANTANNA ,7M1234 ,18,Subsolo-Desenho e Plástica / Subsolo-Informática 1,360
PRO0025,PRO0025 - DESENHO E PLASTICA 1,01,SERGIO RIZO DUTRA ,6M1234 Sexta-feira 08:00 às 11:50,46,Subsolo - Antiga Sala de Maquete,360
PRO0025,PRO0025 - DESENHO E PLASTICA 1,02,LEANDRO DE SOUSA CRUZ ,6N1234 ,36,Térreo - Ateliê 2,360
PRO0026,PRO0026 - DESENHO E PLASTICA 2,01,CARLA FREITAS PACHECO PEREIRA ,6N1234 ,36,Térreo -Ateliê 2,360
PRO0026,PRO0026 - DESENHO E PLASTICA 2,02,SERGIO RIZO DUTRA ,4T2345 ,48,Subsolo - Antiga Sala de Maquete,360
PRO0027,"PRO0027 - ESPACO,EXPRESSAO E SIGNIFICADO",01,PEDRO PAULO PALAZZO DE ALMEIDA ,6T2345 ,25,Ateliê Mezanino Norte,360
PRO0028,PRO0028 - GEOMETRIA CONSTRUTIVA,01,ANDRE GONCALVES DA COSTA ,4T2345 ,26,Térreo - Ateliê 1,360
PRO0028,PRO0028 - GEOMETRIA CONSTRUTIVA,02,ANDRE GONCALVES DA COSTA ,5N1234 Quinta-feira 19:00 às 22:30,33,Térreo - Ateliê 1,360
PRO0028,PRO0028 - GEOMETRIA CONSTRUTIVA,04,ELIEL AMERICO SANTANA DA SILVA ,4T2345 ,24,Térreo - Ateliê 2,360
PRO0031,PRO0031 - PROGRAMACAO VISUAL APLICADA A ARQUITETURA E URBANISMO,01,ANTONIO RODRIGUES DA SILVA FILHO ,3N1234 5N12 ,36,Térreo - Sala 04,360
PRO0035,PRO0035 - VEGETACAO APLICADA AO PAISAGISMO,01,LUIZ PEDRO DE MELO CESAR ,4M1234 ,24,Subsolo - Laboratório de Modelo Reduzido,360
PRO0035,PRO0035 - VEGETACAO APLICADA AO PAISAGISMO,02,ANA CLARA GIANNECCHINI ,4N1234 ,24,Térreo - Ateliê 3 / Térreo - Sala 04,360
PRO0036,PRO0036 - OFICINA DE MAQUETE,01,IVAN MANOEL REZENDE DO VALLE ,2T2345 ,22,Subsolo - Laboratório de Modelo Reduzido,360
PRO0043,PRO0043 - PROJETO DE URBANISMO - PROBLEMAS ESPECIAIS,01,ANA CLARA GIANNECCHINI ,2T123456 ,5,Sala de videoconferência - Subsolo - PÓS-Graduação,360
PRO0046,PRO0046 - DESENHO E PLASTICA 3,01,CARLOS HENRIQUE MAGALHAES DE LIMA ,6M1234 ,24,Térreo - Ateliê 1,360
PRO0047,PRO0047 - PROJETO DE ARQUITETURA E URBANISMO 8 - TÉCNICAS RETROSPECTIVAS,01,FLAVIANA BARRETO LIRA ,35M1234 ,44,Térreo - Ateliê 2 / TÉRREO - SALA 04,360
PRO0047,PRO0047 - PROJETO DE ARQUITETURA E URBANISMO 8 - TÉCNICAS RETROSPECTIVAS,02,EDUARDO PIERROTTI ROSSETTI ,35N1234 ,36,Ateliê Mezanino Norte,360
PRO0049,PRO0049 - SABER LOCAL - COMUNIDADE E ARQUITETURA,01,PATRICIA SILVA GOMES ,3M1234 ,24,Subsolo - Laboratório de Modelo Reduzido,360
PRO0051,PRO0051 - PROJETO E PLANEJAMENTO DE HABITAÇÃO POPULAR,01,RODRIGO SANTOS DE FARIA ,6T2345 ,15,Térreo - Ateliê 1,360
PRO0057,PRO0057 - PRÁTICA DE ESCRITÓRIO MODELO DE ARQUITETURA E URBANISMO 3,01,CAMILA FERREIRA GUIMARAES ,6M1234 ,24,Ateliê Mezanino Norte,360
PRO0060,PRO0060 - PROJETO DE PAISAGISMO 1,01,PATRICIA SILVA GOMES ,5N1234 ,24,Subsolo Antiga Sala de Maquete,360
PRO0060,PRO0060 - PROJETO DE PAISAGISMO 1,02,PAULO ROBERTO CARVALHO TAVARES ,3N1234 ,24,Térreo - Ateliê 1,360
PRO0063,PRO0063 - MODELAGEM TRIDIMENSIONAL DIGITAL EM ARQUITETURA,01,NEANDER FURTADO SILVA ,6M34 ,26,Subsolo -Informática 1,360
PRO0063,PRO0063 - MODELAGEM TRIDIMENSIONAL DIGITAL EM ARQUITETURA,02,NEANDER FURTADO SILVA ,6M12 ,26,Subsolo -Informática 1,360
PRO0063,PRO0063 - MODELAGEM TRIDIMENSIONAL DIGITAL EM ARQUITETURA,03,RENAN DO NASCIMENTO BALZANI ,6N12 ,30,Subsolo -Informática 2 / MEZANINO SALA 02,360
PRO0064,PRO0064 - CONFORTO TÉRMICO AMBIENTAL 2,01,JULIANA ANDRADE BORGES DE SOUSA ,3N34 Terça-feira 20:50 às 22:30,36,Subsolo - Informática 2,360
PRO0065,PRO0065 - MODELAGEM DA INFORMAÇÃO DA CONSTRUÇÃO - BIM,01,LUDMILA SANTOS DE ANDRADE ,6N12 ,22,Subsolo -Informática 1,360
PRO0065,PRO0065 - MODELAGEM DA INFORMAÇÃO DA CONSTRUÇÃO - BIM,02,LUDMILA SANTOS DE ANDRADE ,6N34 ,22,Subsolo -Informática 1,360
PRO0065,PRO0065 - MODELAGEM DA INFORMAÇÃO DA CONSTRUÇÃO - BIM,03,CYNTHIA NOJIMOTO ,6M12 ,24,Subsolo -Informática 2,360
PRO0065,PRO0065 - MODELAGEM DA INFORMAÇÃO DA CONSTRUÇÃO - BIM,04,CYNTHIA NOJIMOTO ,6M34 ,24,Subsolo -Informática 2,360
DSC0003,DSC0003 - SAÚDE INDÍGENA,01,DENISE OSORIO SEVERO ,3M1234 ,30,Sala de Metodologias Ativas do DSC/ULEG,420
DSC0007,DSC0007 - INTRODUCAO A BIOETICA,01,CLAUDIO FORTES GARCIA LORENZO ,3N12 ,50,BSA S BT 47/13,420
DSC0010,DSC0010 - INFORMAÇÃO E INFORMÁTICA EM SAÚDE,01,MARCUS TOLENTINO SILVA ,5N1234 ,40,BSA S A1 16/30,420
DSC0016,DSC0016 - EDUCAÇÃO EM SAÚDE,01,THAIS BRANQUINHO OLIVEIRA FRAGELLI ,5N1234 ,30,BSA S BT 11/13,420
DSC0020,DSC0020 - EPIDEMIOLOGIA GERAL,01,EDGAR MERCHAN HAMANN ,2T2345 Segunda-feira 14:00 às 17:50,32,BSA S B2 47/10,420
DSC0020,DSC0020 - EPIDEMIOLOGIA GERAL,02,MAURO NISKIER SANCHEZ ,4T2345 ,36,BSA S B1 41/13,420
DSC0037,DSC0037 - PRATICAS DE SAUDE,02,THAIS BRANQUINHO OLIVEIRA FRAGELLI ,3T2345 ,90,BSA S A2 16/22,420
DSC0038,DSC0038 - SAUDE FAMILIAR,01,GIOVANNA ANGELA LEONEL OLIVEIRA ,6N1234 ,30,BSA S B1 11/13,420
DSC0043,DSC0043 - SAUDE MENTAL EM SAUDE COLETIVA,01,MUNA MUHAMMAD ODEH ,4T234 Quarta-feira 14:00 às 16:55,30,ICC BT 016/62,420
DSC0045,DSC0045 - VIGILANCIA SANITARIA,01,MARIA CAROLINA MESQUITA DOS SANTOS ,3T2345 ,30,A DEFINIR,420
DSC0049,DSC0049 - LABORATÓRIO DA ANTROPOLOGIA DA SAÚDE E DA DOENÇA,01,XIMENA PAMELA CLAUDIA DIAZ BERMUDEZ ,4T2345 Quarta-feira 14:00 às 17:50,15,BSAS B2 21/14,420
DSC0050,DSC0050 - POLÍTICAS PÚBLICAS EM SAÚDE,01,CARLO HENRIQUE GORETTI ZANETTI ,4N1234 ,60,BSA S BT 41/10,420
DSC0051,DSC0051 - DEMOGRAFIA E BIOESTATÍSTICA,01,MARCUS TOLENTINO SILVA ,6N1234 ,40,BSA S A1 16/37,420
DSC0052,DSC0052 - FUNDAMENTOS BIOLÓGICOS EM SAÚDE COLETIVA,01,JONAS LOTUFO BRANT DE CARVALHO ,2N1234 Segunda-feira 19:00 às 22:30,60,BSA S B1 11/13,420
DSC0056,DSC0056 - COMUNICAÇÃO EM SAÚDE,01,ANA VALERIA MACHADO MENDONCA ,2N1234 Segunda-feira 19:00 às 22:30,50,BSA S B2 47/10,420
DSC0057,DSC0057 - CIÊNCIAS SOCIAIS EM SAÚDE,01,EVERTON LUIS PEREIRA ,5N1234 ,50,BSA S B2 54/13,420
DSC0058,DSC0058 - FUNDAMENTOS BIOLÓGICOS EM SAÚDE COLETIVA 2,01,ISABELA RESENDE AVILA ,2N1234 ,30,BSA S B1 54/10,420
DSC0061,DSC0061 - FUNDAMENTOS BIOLÓGICOS EM SAÚDE COLETIVA 3,01,EDGAR MERCHAN HAMANN ,3N1234 ,30,BSA S B2 41/13,420
DSC0062,DSC0062 - PRÁTICAS INTEGRADAS EM SAÚDE COLETIVA 1,02,EVERTON LUIS PEREIRA ,4N1234 ,30,A DEFINIR,420
DSC0063,DSC0063 - DIREITO SANITÁRIO E LEGISLAÇÃO,01,GIOVANNA ANGELA LEONEL OLIVEIRA ,2N12 ,30,BSA S B2 41/10,420
DSC0065,DSC0065 - GESTÃO ESTRATÉGICA PARTICIPAÇÃO E CONTROLE SOCIAL EM SAÚDE,01,DENISE OSORIO SEVERO ,3N1234 ,40,A DEFINIR,420
DSC0067,DSC0067 - PRÁTICAS INTEGRADAS EM SAÚDE 2,01,ISABELA RESENDE AVILA ,6N1234 ,60,A DEFINIR,420
DSC0069,DSC0069 - EPIDEMIOLOGIA PARA A GESTÃO 3 VIGILÂNCIA EM SAÚDE,01,MAURO NISKIER SANCHEZ ,2N1234 ,30,BSA S B1 47/10,420
DSC0070,DSC0070 - MONITORAMENTO E AVALIAÇÃO EM SAÚDE,01,WALLACE ENRICO BOAVENTURA GONCALVES DOS SANTOS ,5N1234 Quinta-feira 19:00 às 22:30,40,BSA S B1 34/10,420
DSC0072,DSC0072 - GESTÃO DO TRABALHO E EDUCAÇÃO PERMANENTE NA SAÚDE,01,JOAO ANDRE SANTOS DE OLIVEIRA ,5N1234 ,35,BSA S BT 54/13,420
DSC0073,DSC0073 - TECNOLOGIAS PARA INFORMAÇÃO COMUNICAÇÃO EM SAÚDE,01,JOAO PAULO FERNANDES DA SILVA ,3N1234 ,30,BSA S B1 41/10,420
DSC0074,DSC0074 - SEMINÁRIO INTEGRADOR EM SAÚDE COLETIVA 1,01,ROSAMARIA GIATTI CARNEIRO ,4N12 ,30,A DEFINIR,420
DSC0075,DSC0075 - GESTÃO E PROMOÇÃO DA SAÚDE,01,DAIS GONCALVES ROCHA ,3N1234 ,30,BSA S B2 54/10,420
DSC0076,DSC0076 - SEMINÁRIO INTEGRADOR EM SAÚDE COLETIVA 2,02,DAIS GONCALVES ROCHA ,5N12 ,30,A DEFINIR,420
DSC0078,DSC0078 - SEMINÁRIO INTEGRADOR EM SAÚDE COLETIVA 3,01,ERICA LIMA COSTA DE MENEZES ,4N123 ,30,BSA S B2 34/13,420
DSC0079,DSC0079 - GESTÃO DE SISTEMAS E SERVIÇOS DE SAÚDE,01,JOAO ANDRE SANTOS DE OLIVEIRA ,4N1234 ,30,BSA S B2 41/13,420
DSC0086,DSC0086 - SAÚDE INTERNACIONAL - TÓPICOS ESPECIAIS EM SAÚDE COLETIVA,01,JONAS LOTUFO BRANT DE CARVALHO ,4M1234 ,30,Sala de Metodologias Ativas do DSC/ULEG,420
DSC0090,DSC0090 - EXTENSÃO EM SAÚDE,03,ANA VALERIA MACHADO MENDONCA ,46T45 ,30,4T45(ICC BT 006) 6T45(BSA S AT 14/15),420
DSC0090,DSC0090 - EXTENSÃO EM SAÚDE,04,CLAUDIA MARA PEDROSA ,5M1234 ,30,A DEFINIR,420
DSC0092,DSC0092 - PLANEJAMENTO E PROGRAMAÇÃO EM SAÚDE,01,DENISE DE LIMA COSTA FURLANETTO ,4N1234 Quarta-feira 19:00 às 22:30,30,BSA S B1 54/10,420
DSC0093,DSC0093 - EPIDEMIOLOGIA DESCRITIVA,01,GIOVANNA ANGELA LEONEL OLIVEIRA ,3N1234 Terça-feira 19:00 às 22:30,31,BSA S BT 41/13,420
DSC0094,DSC0094 - TERAPIAS COMUNITÁRIAS E PRÁTICAS INTEGRATIVAS,01,CYNTHIA BISINOTO EVANGELISTA DE OLIVEIRA ,3M34 ,40,Faculdade de Planaltina,420
DSC0094,DSC0094 - TERAPIAS COMUNITÁRIAS E PRÁTICAS INTEGRATIVAS,02,DANIELA DA SILVA RODRIGUES ,3M5 3T1 Terça-feira 12:00 às 13:50,35,UAC 04,420
